"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Belarus","BLR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07102690587772E-06","2.2531911157155E-06","2.54785626655482E-05","0.000295223799241486","0.00603953675663496","0.0459913186219782","0.0706952460420019","0.121348089245107","0.214276997600614","0.893092459015449","2.54791027004167","4.57437981209936","6.6279899399232","8.6618099621901","10.6258859775978","12.6418461304824","14.0006695812676","15.8029340957652","19.1552952363518","20.928819246266","23.2917822949673","39.8379899698692","69.8269807509869","84.6703084655222","100","116.02249377786","125.700993968407","136.540375966935","153.115326215807","163.178117224561","",
"Belize","BLZ","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","23.1725609974541","23.5810994681912","23.9010866374215","24.1251973972584","24.6405528702159","26.0230392457406","27.5255922987294","28.3850634242964","28.8617502919847","28.9240721139359","31.0556727954752","32.6283021454705","32.2252658889311","36.9547332010063","44.9778359927169","52.5688764208295","53.177352993287","54.3698527138482","58.365592134562","60.4582520436024","69.4960253517127","68.0752469288735","63.3235985173502","68.2253232510836","74.6651660351857","73.317432529511","76.3984958838372","83.7186460839827","86.8382837476912","88.6144618582132","88.7676462822251","85.944680645473","89.3744364937512","90.8504915201237","94.1100960893507","99.8304634682701","101.796368790229","100.293547241202","101.801003600456","99.5263099095073","100","99.6957520091848","101.397566589938","98.6014336558223","100.58840413318","103.430314406382","108.349001701137","113.27780499755","116.320206584893","113.140943055913","114.838440692099","119.517283698098","121.65681418757","124.54853718161","126.525642976716","127.53301520364","131.216735659373","133.275280287363","133.006361730106","133.249227279172","",
"Bermuda","BMU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.4181708117851","6.47843977939573","6.54170462918293","6.62483670537539","6.65538071618081","6.75262401433304","6.92877370796823","7.16991828747122","7.81389271593375","8.30468824977917","8.82535229118169","9.66783909222715","10.5887752817261","11.945431370385","13.7353285629612","14.6084871362416","15.0151361716936","16.4069043230105","17.2139124086585","18.3182474453291","20.1233434980884","23.6870651403782","26.5789222725812","29.5019076415971","32.5395870472546","35.0171798951556","37.0604802151124","39.4650213111591","41.3960503179907","43.7294269284479","46.3678735229621","49.3496016037368","50.7382421392116","53.3747556168629","54.4206682209756","56.6946159976233","73.3428198366094","76.2940644534303","78.3857052927039","80.5116428222309","77.1008834806466","76.0452211334168","82.5702372608653","84.9026317732082","88.8863849742926","94.8972144507967","100","105.86640576512","108.07407778206","108.434683094778","109.572062663683","109.536372272479","114.826554481959","118.553705666073","","","","","","","",
"Bolivia","BOL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.34592563767185E-05","7.82694958026031E-05","8.10570412419351E-05","8.17251252604484E-05","8.85785477242498E-05","9.37967322701841E-05","9.69069160059488E-05","0.000102946599442584","0.00010767028793466","0.000111674554841321","0.000116097493871179","0.000119044782311705","0.000141636802059874","0.000202462031400486","0.000327069233183601","0.000348967426479666","0.000378974859361089","0.000426500650425366","0.000486653495235571","0.000582997132731437","0.000727333344341622","0.00094097406891106","0.00243528568417991","0.00890380985942401","0.137427064458599","17.0940335186845","56.4134546615368","64.2960502181473","75.9881144757727","86.0082324323632","100","117.689436926985","133.22351000341","141.959187857068","153.248071987774","170.760167345115","190.534546379662","201.404623306271","215.605925470088","220.805394792293","232.277135738013","236.620933721027","243.295438664083","258.696018377715","279.308166836235","295.901294033401","336.332298138126","361.131273645197","398.620971003665","388.974758400528","423.117066242505","484.902102649102","519.33149006617","550.467425390208","561.749259112665","535.793054248304","528.533746533411","560.570286292686","577.702809349821","573.699302390589","",
"Brazil","BRA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.37500416396092E-13","3.11844052554008E-13","5.57673083470568E-13","9.46741448038407E-13","1.83511324831326E-12","2.77808376798771E-12","3.87281241606971E-12","5.00541006515728E-12","6.34038691259474E-12","7.6664168695292E-12","8.97678267491392E-12","1.07949306268677E-11","1.28615561835551E-11","1.57766089881536E-11","2.12668982123933E-11","2.84683542630793E-11","4.20269731204736E-11","6.14348466088464E-11","8.66598719481708E-11","1.35605865228305E-10","2.53999108927931E-10","5.26321799464683E-10","1.07807738179004E-09","2.58949473668747E-09","8.09957135477453E-09","2.6868181511342E-08","6.5900003143267E-08","2.00404166614446E-07","1.50526346285028E-06","1.97057250403325E-05","0.000551847428043789","0.00283779958409635","0.0303129283603975","0.636980030891663","15.3056159313976","29.0037504081365","34.3571998647338","37.0126758864567","38.835313878673","41.9462170395053","44.2977492928948","47.9412809533403","52.638621469855","60.0559409506918","64.7115139838798","69.5203724910036","74.2298730781005","79.0095628801343","85.9454590164712","92.231065324281","100","108.318565044513","116.922502329023","125.696998127234","135.560076726606","145.816789378239","157.633205078013","163.366925144565","168.734247282598","175.743930779804","",
"Barbados","BRB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","11.7240099371621","15.1662646623844","15.6244348736051","17.1478697321601","18.2997789394483","20.5649865978139","29.7530322957767","33.3829882317891","36.6697994987469","38.7468827930175","40.755227922371","42.1875","44.074755769503","47.3088600607232","48.6133333333333","51.9305019305019","53.8666311726341","56.2880886426593","57.4827434278161","60.4691825732187","61.8054563633767","62.4334920190423","64.0183140317802","64.6052969915145","70.2280614774418","73.3415688696726","72.3713778829095","74.0036341611145","74.6754807692308","75.5087636748618","79.9095232571627","85.2376701629101","88.8736697924349","96.3711340206186","97.972972972973","96.3222605694564","100","103.51150127792","102.924759991069","105.910326086957","106.484525563995","104.348788314706","104.308390022676","106.996238581408","109.966490109177","112.723219538749","",
"Brunei Darussalam","BRN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","27.1150593580074","28.611529682221","30.2215367312348","32.7544337688076","32.0431943886032","36.1036726514446","67.1939775003702","73.255946030956","69.7114985944755","61.7504208357423","60.9636145332723","59.4608973747235","40.4900481609712","44.8346144215044","41.3962151024949","44.9968785731975","48.7810997571655","47.3970429685286","48.2155308231382","46.7924544804251","42.6917385269902","43.9182711213242","45.8896550701818","49.82921467679","44.0248219478412","49.1290494486687","63.3841915567273","59.8398121852074","60.063738464259","63.7303960881821","73.8547117476471","87.7145226565563","96.5278335866886","97.6093774719958","109.998672168554","85.6984073813418","100","120.180505415162","121.645148458966","118.213148138478","116.03039284941","95.5941879300606","86.8302452990269","91.1315467283363","99.5317369242567","96.2115890539317","",
"Bhutan","BTN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","23.3083030108891","24.3298110121052","26.1463723317784","27.8826048032205","30.6825937722982","32.6194615432848","34.8000579634812","34.94060528915","40.0767183658068","42.283180226163","44.6970633020627","48.614379535479","53.1339413244609","57.483731219451","64.8715348446531","70.092278957637","75.739001900523","85.1953172080959","94.1490307411961","101.149300877222","99.9999758851978","105.358750637882","110.368790571194","113.752861324934","117.967342133337","124.930689448697","131.701759081313","135.591493110042","143.063222018782","149.867718089863","158.641440742993","172.142301863855","187.94484415866","198.976911849923","212.748026197432","220.31561850882","229.972958206176","241.712896313568","246.011716323088","","",
"Botswana","BWA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.98476133384716","2.02314555673347","2.05067521298169","2.07480810770184","2.12766382089068","2.2094996359041","2.33740186950342","2.51461318599897","2.5690834656817","2.60978687460897","2.76581541994846","2.8948180302402","3.20674689454569","3.5244268781675","3.97544511220792","4.63009286416751","5.15401240582735","5.40848575413386","6.08275147026989","7.41221963531591","8.16754575794334","8.16033194977032","8.46189035594133","9.20192374128886","10.6215031426246","13.0531538988047","14.8885904849236","16.7785585572126","20.5867979876024","23.3966441894886","24.8706370512988","26.1583665233556","27.8950939111763","31.5395043539766","34.5243414934602","36.9946599189256","42.9553118044542","45.0990432353064","49.5941870634724","56.6540229730998","64.682445811211","70.0593843948822","70.8912490009805","73.2016545886807","80.5794946216444","93.0465175808929","100.00000575229","104.927613136122","109.890052798886","116.991725793217","127.427387533421","145.213862673749","145.495246190455","148.854904725923","166.574388799753","169.681561662868","189.96394549665","194.926630394784","197.202303875359","198.466844339276","",
"Central African Republic","CAF","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.29868976591114","7.63698538857588","8.01033827260359","8.38477958874905","9.01715723795186","9.471544298079","9.89543483805152","9.81880288570475","11.4067390677559","10.9672730332163","11.4598000714735","12.0257157444262","12.5842184952652","12.8610071556693","13.5530579127557","16.1723511886375","20.3766169930045","22.6939401846356","24.7882263313849","27.4967450920353","32.5191298428693","37.0304261441088","44.7750561372203","49.7463774972253","50.4524781091997","67.6795652287513","65.3588077412064","63.8533648700526","65.5289128839136","67.138437187661","68.3715320082759","68.105009105393","70.0001311133962","67.5970123898828","84.0991801426164","92.4232966901621","89.148697020526","89.8827304541177","89.5104774452601","93.1667257824233","101.09204748249","101.522637610077","99.1146407414101","100.439227266731","95.9799405779417","100","103.334045938691","105.233565076799","112.681018902264","113.482889023764","118.262004495585","123.003264324647","130.606140591353","133.854951069298","149.775395659037","153.831707444311","158.416067824217","168.623933947484","166.559779438768","170.575373598867","",
"Canada","CAN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","12.0404090494011","12.3347280687239","12.4959146942246","12.7638810649597","13.1255817193637","13.6223938212746","14.2968867445992","14.9272481466824","15.5331034807025","16.2830669736272","16.9983224945264","17.8449210654651","18.8863615345346","20.7407386485467","23.9879397375577","26.6481570263422","28.9916930928702","30.9681365367617","33.0989465077256","36.4369559866148","40.1095194476687","44.4444256380447","48.365058471398","51.1507721160285","52.963794097955","54.7248842854959","56.4127412905635","59.111918049433","61.8096442244307","64.7273668038963","66.9363031462389","68.9795398474064","70.0032523633367","70.9114695213473","71.953426555601","73.5683323369812","74.8457852548131","75.6996844006459","76.3609768129719","78.7076411715447","82.3319878325196","83.9985247139744","84.7047646477898","85.7703739232666","87.8778539036017","89.0941599905456","90.0688570290629","88.8732376670267","92.4259441565724","90.2857541951504","92.8752347586479","95.8810322341756","97.2700781225364","98.9600951334877","100.884471890343","100","100.75403001522","103.229772832405","105.10297804671","107.111141018811","",
"Central Europe and the Baltics","CEB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","33.5680042929389","36.6398537668522","40.2312772584114","43.5062744152434","46.5223986537023","49.8408140435895","51.2013956172476","51.3335013046327","53.1880600720624","54.2456348870944","55.7138920456771","58.8679152801736","63.1935538225001","64.6892720205404","67.121354424742","68.6454995668673","70.7286117394342","72.2800314108457","74.2968166118163","76.8663426262405","80.4049779122184","84.7541674633773","86.5548841804493","88.5647093944808","89.6136583610361","90.2747900379265","90.4212445362662","90.049685202753","89.944238278496","90.0477887762833","91.3996760192178","92.3305865100629","92.0964133291628","93.1342642383256","93.4541255867755","94.0991351469139","96.0712495020688","98.3910450279675","100.385700576976","100.748941297218","101.06850630565","101.414450186839","101.23797006349","101.263579284256","100.630269012785","100","99.3952554624892","98.8246446756361","99.0527003062054","99.4449212760178","",
"Channel Islands","CHI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4971978476396","75.3315707534766","78.2637147345235","80.8476973483382","84.3910300505103","88.0651754013345","91.4095132588848","93.699056165217","96.771384133739","100","","","","","","","","","","","","","",
"Chile","CHL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.836413965871E-05","3.02273747713998E-05","3.4141371359582E-05","4.91022661933126E-05","7.26391242571718E-05","0.000100852229398041","0.000129677168966691","0.000162284347265367","0.000216598760164775","0.000303585975769033","0.00042676837139552","0.000502185476696377","0.000942074160460221","0.00484989491528103","0.0377616922176872","0.168870744297649","0.58650246338853","1.18340726262695","1.84948378662328","2.73682329381903","3.53372219263413","3.94253330212227","4.24438734241412","5.55860553815701","6.43339286848931","9.11495361914463","11.0705574984849","13.9321215843499","16.9578831967441","19.2906149966049","23.6253969578875","28.6791014392281","32.5405637847765","36.498934526653","41.7781349241886","46.6581210960518","48.2311351467968","49.7077949071249","50.2260173238463","51.3708905078198","53.5653723397343","55.6334784582361","57.5206066536138","60.1543932909751","64.8762015909479","69.8346174385485","78.3280483374587","82.5092142929418","82.4651221532761","86.3036797891185","94.0384690866633","96.9657991029273","98.0616686678422","100","105.906349056962","111.152460369245","116.120885628461","121.673802898014","124.545887848128","127.869533540417","",
"China","CHN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","14.8555813857069","17.121650840668","17.1019669487496","16.65361996189","16.5933274487238","16.7376530257388","16.4761990297037","16.6102324600794","16.8367255626086","16.1981879105824","15.7746748760772","15.8797243354615","15.8915048071125","15.9246330355595","15.9688614223381","15.7882256291859","15.7714449198872","15.9439485333624","16.2109841597266","16.7932343938617","17.4277160426481","17.8285212874164","17.8170119603373","18.012546599222","18.911713836651","20.8401494130486","21.8152332635891","22.9175300366561","25.6895537425169","27.9049692721305","29.5024142807741","31.4743514109373","34.0546966870944","39.2317614246096","47.3137433736688","53.7817871629149","57.2781927475989","58.2073369169851","57.6877844200936","56.9560669962084","58.1301943211721","59.3178610456293","59.6766455185159","61.2314854332949","65.4897199738839","68.0455478358321","70.7183162937616","76.1984058014439","82.1356346643242","81.9627113078304","87.6026842154906","94.6771234109645","96.8879484999322","98.981715613234","100.00343874309","100","101.407386250794","105.700615540204","109.397987040588","111.128411979205","",
"Cote d'Ivoire","CIV","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","3.91489717453804","4.03195508462325","4.15310806995596","4.27827930660217","4.40261371648373","4.53816437275669","4.54005239547641","4.59579297203698","4.86206402425564","4.95220269694392","5.10031556764766","5.05231681044546","5.17921162944639","5.86431613661246","7.42974673375085","7.75026256496436","9.16259083875959","11.7969540701799","12.3199489822286","13.1258457714777","16.2949075928046","16.7800055512805","18.1729671027374","19.8170358031783","23.3662462842054","23.4465460415609","22.9728308911538","22.0366405233888","21.9526972272694","21.7304466880409","20.747519142004","20.8851767053968","20.8801982774381","22.1652062480412","32.4467742071792","36.0301277656008","37.8255395050507","40.1713566718281","41.6333864703007","41.9607006905848","42.9030619900137","46.0763498232017","49.1484015552752","51.5080246134248","50.01912314949","50.6700246365746","51.5537188338212","53.0658628354123","57.5778246757015","58.9284523640188","62.102588246522","63.11822907803","65.1095241836787","67.5254012265791","70.1652137386949","100","97.9096385515193","96.1104502401347","96.3297707425337","96.8553826703003","",
"Cameroon","CMR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.07774181267191","7.43619044329407","7.6674529223253","7.64720172042497","7.98528705697721","8.20507663034669","8.22053308394453","10.1629780612573","10.7474234808346","11.3172477256606","12.2094999162844","12.6295219369429","13.6369010355829","14.5273269944584","16.0753724490532","17.0382989657127","20.3904894712041","21.5904236601639","22.3266153585065","25.1962031537634","28.7856277101215","31.3188187427414","35.2280184937629","39.7241958335639","45.1076950410801","50.1539505703098","50.2438443482434","49.0418562627123","49.4410072763846","48.5416342375383","49.3392210680757","51.0999965255369","50.4471066739143","70.5251726567461","77.3088023204352","81.1686699534051","82.0394182914601","86.6245222521548","90.3565570457979","89.3447746414475","94.003940955587","95.3770312952276","97.1335478303949","97.3237455294179","99.2566017328032","100","103.358663703491","104.348594642724","111.24894161755","113.079189033931","115.23880680829","118.315950929159","121.476051700958","123.955566031728","126.553767586335","126.780484990919","128.168274405441","130.068332318007","132.148500667122","134.242716431081","",
"Congo, Dem. Rep.","COD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.04693400195632E-14","1.11079151276482E-14","1.34673220501449E-14","2.52982569082429E-14","2.61958333851994E-14","3.63996662362774E-14","3.82101203335802E-14","6.05914730105155E-14","9.68753344331763E-14","1.14052359883272E-13","1.10816752714489E-13","1.19907823098172E-13","1.32116116352221E-13","1.557477914656E-13","1.84153576727395E-13","2.06740782631502E-13","3.25400540465706E-13","4.46682686874472E-13","5.73604438960555E-13","1.15736188438692E-12","1.75233332202128E-12","2.33463757705042E-12","3.34986134751774E-12","5.96997124193457E-12","1.13192578007595E-11","1.42408611757373E-11","1.82928499347398E-11","3.17870093314154E-11","6.08995186600777E-11","1.28048696950019E-10","2.67564547964494E-10","6.52442683729213E-09","2.58061153231475E-07","4.53579015336614E-06","0.00121857895320633","0.0069021208616472","0.0509506848435251","0.14910352834145","0.189265124866777","1.02563242790406","28.0010234704378","48.4584903962131","63.8292624695697","72.3922475086511","77.0003458092166","100","113.325225383839","136.29790875655","164.191707333166","217.813318777772","263.08870343844","299.3730031973","317.15573627266","325.945045973135","329.183735907559","325.378708604834","339.530239272802","485.761362854789","626.483241758513","615.858572957584","",
"Congo, Rep.","COG","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","18.9224999414413","20.1134738933591","20.9690648505424","22.5991783917911","23.4705898769606","24.180689149489","26.605373488658","28.0729398072925","27.779652879535","28.6121794694493","29.6738215737535","32.140611887124","34.5279439253914","37.2344439763836","40.255550428079","43.5986952084825","47.3812095892286","54.2631082797529","53.8136235764581","63.0166130823102","75.7106850031784","96.7500233498957","102.598308936638","109.101370938422","122.315068503248","125.371159603645","88.7970543631387","95.5691808750801","89.6187063291257","101.03976819617","100","98.5193643033853","96.9733310419849","95.8767288671085","131.114135869635","135.566679501989","159.957733488233","167.898863446374","137.304182008543","177.610294117647","261.158324029983","224.791483757682","220.882522692691","211.491620693245","247.037521376119","299.72927557879","355.237258347979","359.224629319948","449.130203492379","356.486972698856","430.358471232861","476.278954236476","470.706786095622","453.487185469067","427.779161082591","300.766965545411","327.75519341741","326.790372302399","397.155462164546","392.21859493109","",
"Colombia","COL","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.0318721661926584","0.0344950441182205","0.0367882870971661","0.0453307552784753","0.0527377460245861","0.0572755545435447","0.065939826609053","0.073015291021438","0.0792014209862687","0.0858897097935704","0.0960983925656773","0.106484130802103","0.120297583178802","0.144550898488475","0.181233796831413","0.222567722044284","0.279228029341496","0.360630865948068","0.422298496498045","0.523821696704183","0.66847996141202","0.820665289177054","1.02391500771089","1.23282004225972","1.50626232243717","1.88107322856425","2.42976209349728","2.99776603560232","3.82964779656635","4.77502761048051","7.27409098690403","9.23851556227009","11.3323682933817","14.1475074337957","17.2735941905135","20.5298320482685","23.9928818830753","28.0332479067331","32.174612349534","36.2359946300396","48.4386000788798","51.5960451784034","54.6753954827638","58.4091863551196","62.6631469100989","65.641649169763","69.4538935451873","73.0669085713019","78.6765349266072","81.8741266960053","84.9893228316444","90.4174237688204","93.6875101031044","95.4747646532672","97.6092294031774","100","105.148334305146","110.546372091236","115.502694470478","120.452674983115","",
"Comoros","COM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","29.6174704565121","33.9320011702006","36.1476610372142","41.6448043800616","44.2099842780216","47.3362291051851","50.8354539527645","52.4739926853619","53.4905745922038","56.6789633337322","57.9122478685797","62.6140883399623","58.3785399819656","60.0323011024507","65.6854944327207","71.1511676715256","73.4270803131342","74.1058156819026","75.103764888255","79.4683153570288","75.9240090117518","82.4762388334418","85.9160389683392","90.3079201154226","93.3678791220254","93.6628111268488","96.5764398644833","100","103.109219934557","104.166911318576","105.889248193786","109.16006798429","113.786587256548","115.743050131985","116.717159393429","116.142729318619","118.134294869272","118.609847900768","119.989050978935","123.985257412338","",
